"","Time..s.","RIP.Band.1","Preprocessed.Band.1","RIP.Band.2","Preprocessed.Band.2"
"22328",103.79921,-0.0010084212,-0.04017339,NA,NA
"22329",103.80321,-0.000979878,-0.040180903,NA,NA
"22330",103.807205,-0.0010613054,-0.04018855,NA,NA
"22331",103.8112,-0.0011208504,-0.04019633,NA,NA
"22332",103.8152,-0.0011113063,-0.04020424,NA,NA
"22333",103.8192,-0.0010440275,-0.04021227,NA,NA
"22334",103.8232,-0.0010393783,-0.040220425,NA,NA
"22335",103.827194,-0.0011065453,-0.0402287,NA,NA
"22336",103.83119,-0.0011694878,-0.040237088,NA,NA
"22337",103.83519,-0.0011586025,-0.04024559,NA,NA
"22338",103.83919,-0.0011003539,-0.0402542,NA,NA
"22339",103.843185,-0.0010722578,-0.04026292,NA,NA
"22340",103.84718,-0.0011657327,-0.04027174,NA,NA
"22341",103.85118,-0.0012170747,-0.04028066,NA,NA
"22342",103.85518,-0.0012105927,-0.040289674,NA,NA
"22343",103.85918,-0.0011455044,-0.040298782,NA,NA
"22344",103.863174,-0.0011357367,-0.04030798,NA,NA
"22345",103.86717,-0.0012009814,-0.040317263,NA,NA
"22346",103.87117,-0.0012774244,-0.040326633,NA,NA
"22347",103.87517,-0.0012597665,-0.04033608,NA,NA
"22348",103.879166,-0.0012066141,-0.040345605,NA,NA
"22349",103.88316,-0.0011814237,-0.040355206,NA,NA
"22350",103.88716,-0.0012683943,-0.04036488,NA,NA
"22351",103.89116,-0.0013270229,-0.040374625,NA,NA
"22352",103.89516,-0.0013166517,-0.040384438,NA,NA
"22353",103.899155,-0.0012511611,-0.04039432,NA,NA
"22354",103.90315,-0.0012532622,-0.04040427,NA,NA
"22355",103.90715,-0.0013208315,-0.04041429,NA,NA
"22356",103.91115,-0.0013840422,-0.040424373,NA,NA
"22357",103.915146,-0.0013727099,-0.040434524,NA,NA
"22358",103.91914,-0.0013161153,-0.04044474,NA,NA
"22359",103.92314,-0.0012972504,-0.040455017,NA,NA
"22360",103.92714,-0.0013823211,-0.040465362,NA,NA
"22361",103.93114,-0.0014411509,-0.04047577,NA,NA
"22362",103.935135,-0.0014343336,-0.04048624,NA,NA
"22363",103.93913,-0.0013667196,-0.04049677,NA,NA
"22364",103.94313,-0.0013597459,-0.040507365,NA,NA
"22365",103.94713,-0.001438491,-0.040518023,NA,NA
"22366",103.951126,-0.0014977008,-0.040528744,NA,NA
"22367",103.955124,-0.0014871508,-0.040539525,NA,NA
"22368",103.95912,-0.0014324114,-0.04055037,NA,NA
"22369",103.96312,-0.0014103726,-0.040561277,NA,NA
"22370",103.96712,-0.0014987737,-0.04057225,NA,NA
"22371",103.971115,-0.0015584528,-0.04058328,NA,NA
"22372",103.97511,-0.00154493,-0.040594373,NA,NA
"22373",103.97911,-0.0014849603,-0.04060553,NA,NA
"22374",103.98311,-0.001474388,-0.04061675,NA,NA
"22375",103.98711,-0.0015560165,-0.040628035,NA,NA
"22376",103.991104,-0.0016158968,-0.040639378,NA,NA
"22377",103.9951,-0.0016048327,-0.040650785,NA,NA
"22378",103.9991,-0.0015443712,-0.04066225,NA,NA
"22379",104.0031,-0.0015323907,-0.04067378,NA,NA
"22380",104.007095,-0.0016147792,-0.04068537,NA,NA
"22381",104.01109,-0.0016660318,-0.040697023,NA,NA
"22382",104.01509,-0.0016627461,-0.040708736,NA,NA
"22383",104.01909,-0.0016064644,-0.040720508,NA,NA
"22384",104.02309,-0.0015990883,-0.040732343,NA,NA
"22385",104.027084,-0.0016749054,-0.04074424,NA,NA
"22386",104.03108,-0.0017385408,-0.040756196,NA,NA
"22387",104.03508,-0.0017202348,-0.04076821,NA,NA
"22388",104.03908,-0.0016649812,-0.040780284,NA,NA
"22389",104.043076,-0.0016531348,-0.04079242,NA,NA
"22390",104.04707,-0.0017356351,-0.040804617,NA,NA
"22391",104.05107,-0.0017960966,-0.040816873,NA,NA
"22392",104.05507,-0.0017882511,-0.040829185,NA,NA
"22393",104.05907,-0.00172019,-0.040841557,NA,NA
"22394",104.063065,-0.0017182454,-0.04085399,NA,NA
"22395",104.06706,-0.0017983317,-0.040866476,NA,NA
"22396",104.07106,-0.0018575415,-0.040879022,NA,NA
"22397",104.07506,-0.0018437505,-0.040891625,NA,NA
"22398",104.079056,-0.0017866418,-0.04090428,NA,NA
"22399",104.08305,-0.0017777011,-0.04091699,NA,NA
"22400",104.08705,-0.0018624142,-0.040929753,NA,NA
"22401",104.09105,-0.0019197911,-0.04094257,NA,NA
"22402",104.09505,-0.0019058213,-0.04095543,NA,NA
"22403",104.099045,-0.001845561,-0.040968344,NA,NA
"22404",104.10304,-0.0018389449,-0.0409813,NA,NA
"22405",104.10704,-0.0019176006,-0.0409943,NA,NA
"22406",104.11104,-0.0019744858,-0.041007344,NA,NA
"22407",104.115036,-0.001970686,-0.041020423,NA,NA
"22408",104.11903,-0.0019108728,-0.041033544,NA,NA
"22409",104.12303,-0.0018924326,-0.0410467,NA,NA
"22410",104.12703,-0.0019895732,-0.041059893,NA,NA
"22411",104.13103,-0.0020387918,-0.041073117,NA,NA
"22412",104.135025,-0.0020247996,-0.041086372,NA,NA
"22413",104.13902,-0.0019591525,-0.04109966,NA,NA
"22414",104.14302,-0.0019617677,-0.041112974,NA,NA
"22415",104.14702,-0.0020406917,-0.041126315,NA,NA
"22416",104.15102,-0.0021007285,-0.04113968,NA,NA
"22417",104.155014,-0.0020800754,-0.04115307,NA,NA
"22418",104.15901,-0.0020233244,-0.041166484,NA,NA
"22419",104.16301,-0.002012305,-0.04117992,NA,NA
"22420",104.16701,-0.0021021813,-0.041193377,NA,NA
"22421",104.171005,-0.0021570772,-0.04120685,NA,NA
"22422",104.175,-0.0021440908,-0.041220345,NA,NA
"22423",104.179,-0.002077058,-0.041233853,NA,NA
"22424",104.183,-0.0020742193,-0.04124738,NA,NA
"22425",104.187,-0.0021594241,-0.041260924,NA,NA
"22426",104.190994,-0.0022169352,-0.041274484,NA,NA
"22427",104.19499,-0.0021949857,-0.04128806,NA,NA
"22428",104.19899,-0.0021352172,-0.04130165,NA,NA
"22429",104.20299,-0.0021323338,-0.041315254,NA,NA
"22430",104.206985,-0.002221942,-0.041328873,NA,NA
"22431",104.21098,-0.0022715852,-0.0413425,NA,NA
"22432",104.21498,-0.0022546202,-0.041356135,NA,NA
"22433",104.21898,-0.0021858215,-0.041369777,NA,NA
"22434",104.22298,-0.00219398,-0.041383423,NA,NA
"22435",104.226974,-0.0022730604,-0.04139707,NA,NA
"22436",104.23097,-0.0023230165,-0.04141071,NA,NA
"22437",104.23497,-0.0023090914,-0.04142435,NA,NA
"22438",104.23897,-0.0022497475,-0.041437976,NA,NA
"22439",104.242966,-0.002239354,-0.041451592,NA,NA
"22440",104.24696,-0.0023282915,-0.041465193,NA,NA
"22441",104.25096,-0.0023776665,-0.04147878,NA,NA
"22442",104.25496,-0.0023598745,-0.041492347,NA,NA
"22443",104.25896,-0.0022914782,-0.041505888,NA,NA
"22444",104.262955,-0.002307281,-0.041519403,NA,NA
"22445",104.26695,-0.0023813322,-0.041532893,NA,NA
"22446",104.27095,-0.0024349317,-0.041546352,NA,NA
"22447",104.27495,-0.0024144128,-0.041559782,NA,NA
"22448",104.278946,-0.00235869,-0.041573178,NA,NA
"22449",104.28294,-0.0023509786,-0.04158654,NA,NA
"22450",104.28694,-0.0024459958,-0.041599866,NA,NA
"22451",104.29094,-0.0024884641,-0.041613154,NA,NA
"22452",104.29494,-0.0024762154,-0.041626405,NA,NA
"22453",104.298935,-0.002407752,-0.04163962,NA,NA
"22454",104.30293,-0.0024152175,-0.04165279,NA,NA
"22455",104.30693,-0.0024986342,-0.041665927,NA,NA
"22456",104.31093,-0.002550155,-0.04167902,NA,NA
"22457",104.314926,-0.0025285184,-0.041692078,NA,NA
"22458",104.318924,-0.0024739802,-0.041705094,NA,NA
"22459",104.32292,-0.002468571,-0.04171807,NA,NA
"22460",104.32692,-0.0025618896,-0.041731007,NA,NA
"22461",104.33092,-0.0026099458,-0.041743908,NA,NA
"22462",104.334915,-0.0025926232,-0.04175677,NA,NA
"22463",104.33891,-0.0025334135,-0.0417696,NA,NA
"22464",104.34291,-0.002535738,-0.0417824,NA,NA
"22465",104.34691,-0.002624184,-0.04179518,NA,NA
"22466",104.35091,-0.0026755705,-0.04180793,NA,NA
"22467",104.354904,-0.002655074,-0.041820664,NA,NA
"22468",104.3589,-0.0025920868,-0.041833382,NA,NA
"22469",104.3629,-0.0026094764,-0.04184609,NA,NA
"22470",104.3669,-0.0026897416,-0.04185879,NA,NA
"22471",104.370895,-0.00274238,-0.04187148,NA,NA
"22472",104.37489,-0.002721928,-0.04188417,NA,NA
"22473",104.37889,-0.002653174,-0.04189686,NA,NA
"22474",104.38289,-0.0026706755,-0.041909564,NA,NA
"22475",104.38689,-0.0027503595,-0.04192228,NA,NA
"22476",104.390884,-0.00281889,-0.041935008,NA,NA
"22477",104.39488,-0.0027818084,-0.041947756,NA,NA
"22478",104.39888,-0.0027241409,-0.04196053,NA,NA
"22479",104.40288,-0.002729036,-0.04197333,NA,NA
"22480",104.406876,-0.0028243437,-0.041986164,NA,NA
"22481",104.41087,-0.0028640851,-0.041999035,NA,NA
"22482",104.41487,-0.0028479472,-0.042011943,NA,NA
"22483",104.41887,-0.002782613,-0.04202489,NA,NA
"22484",104.42287,-0.002794236,-0.042037886,NA,NA
"22485",104.426865,-0.0028773174,-0.042050928,NA,NA
"22486",104.43086,-0.0029251724,-0.042064022,NA,NA
"22487",104.43486,-0.002904296,-0.042077165,NA,NA
"22488",104.43886,-0.0028494224,-0.042090364,NA,NA
"22489",104.442856,-0.0028467625,-0.042103615,NA,NA
"22490",104.44685,-0.0029385611,-0.04211692,NA,NA
"22491",104.45085,-0.0029827505,-0.042130284,NA,NA
"22492",104.45485,-0.0029611588,-0.042143703,NA,NA
"22493",104.45885,-0.002898328,-0.042157173,NA,NA
"22494",104.462845,-0.0029063746,-0.042170696,NA,NA
"22495",104.46684,-0.0029927418,-0.04218427,NA,NA
"22496",104.47084,-0.0030428544,-0.042197898,NA,NA
"22497",104.47484,-0.0030120984,-0.04221157,NA,NA
"22498",104.478836,-0.0029529333,-0.042225286,NA,NA
"22499",104.482834,-0.002961561,-0.042239044,NA,NA
"22500",104.48683,-0.003053628,-0.04225284,NA,NA
"22501",104.49083,-0.0030889884,-0.04226667,NA,NA
"22502",104.49483,-0.0030706823,-0.042280532,NA,NA
"22503",104.498825,-0.002999045,-0.042294424,NA,NA
"22504",104.50282,-0.0030230507,-0.042308338,NA,NA
"22505",104.50682,-0.0031005442,-0.042322267,NA,NA
"22506",104.51082,-0.003144823,-0.042336207,NA,NA
"22507",104.51482,-0.0031183362,-0.042350154,NA,NA
"22508",104.518814,-0.0030600876,-0.0423641,NA,NA
"22509",104.52281,-0.0030615404,-0.042378046,NA,NA
"22510",104.52681,-0.0031507462,-0.042391986,NA,NA
"22511",104.53081,-0.003194511,-0.042405915,NA,NA
"22512",104.534805,-0.0031700581,-0.042419832,NA,NA
"22513",104.5388,-0.003100343,-0.042433735,NA,NA
"22514",104.5428,-0.0031141788,-0.04244762,NA,NA
"22515",104.5468,-0.0031954944,-0.042461485,NA,NA
"22516",104.5508,-0.0032391027,-0.04247533,NA,NA
"22517",104.554794,-0.003208235,-0.042489152,NA,NA
"22518",104.55879,-0.0031440407,-0.042502947,NA,NA
"22519",104.56279,-0.0031517297,-0.042516712,NA,NA
"22520",104.56679,-0.003246121,-0.042530444,NA,NA
"22521",104.570786,-0.0032750666,-0.04254414,NA,NA
"22522",104.57478,-0.0032533184,-0.042557795,NA,NA
"22523",104.57878,-0.0031827092,-0.042571403,NA,NA
"22524",104.58278,-0.0031974614,-0.042584963,NA,NA
"22525",104.58678,-0.003280364,-0.042598467,NA,NA
"22526",104.590775,-0.003318116,-0.04261191,NA,NA
"22527",104.59477,-0.0032810569,-0.042625282,NA,NA
"22528",104.59877,-0.0032328889,-0.042638585,NA,NA
"22529",104.60277,-0.0032330453,-0.042651813,NA,NA
"22530",104.606766,-0.0033223405,-0.042664967,NA,NA
"22531",104.61076,-0.0033560246,-0.04267804,NA,NA
"22532",104.61476,-0.0033315048,-0.042691026,NA,NA
"22533",104.61876,-0.003259264,-0.042703927,NA,NA
"22534",104.62276,-0.0032752678,-0.042716738,NA,NA
"22535",104.626755,-0.0033583716,-0.04272946,NA,NA
"22536",104.63075,-0.003405422,-0.04274209,NA,NA
"22537",104.63475,-0.003361009,-0.04275462,NA,NA
"22538",104.63875,-0.0033075437,-0.04276705,NA,NA
"22539",104.642746,-0.0033098012,-0.042779382,NA,NA
"22540",104.64674,-0.0034001246,-0.04279161,NA,NA
"22541",104.65074,-0.0034349486,-0.04280373,NA,NA
"22542",104.65474,-0.0034019127,-0.042815745,NA,NA
"22543",104.65874,-0.0033323988,-0.04282765,NA,NA
"22544",104.662735,-0.003360629,-0.042839453,NA,NA
"22545",104.66673,-0.003433384,-0.042851146,NA,NA
"22546",104.67073,-0.00346376,-0.042862736,NA,NA
"22547",104.67473,-0.0034494773,-0.04287422,NA,NA
"22548",104.67873,-0.003377393,-0.0428856,NA,NA
"22549",104.682724,-0.0033875182,-0.04289688,NA,NA
"22550",104.68672,-0.003480278,-0.04290806,NA,NA
"22551",104.69072,-0.0035111457,-0.04291914,NA,NA
"22552",104.69472,-0.003475897,-0.042930122,NA,NA
"22553",104.698715,-0.003411144,-0.04294101,NA,NA
"22554",104.70271,-0.0034356415,-0.042951807,NA,NA
"22555",104.70671,-0.003512621,-0.042962518,NA,NA
"22556",104.71071,-0.0035495013,-0.04297314,NA,NA
"22557",104.71471,-0.003516063,-0.04298367,NA,NA
"22558",104.718704,-0.0034521148,-0.04299412,NA,NA
"22559",104.7227,-0.0034665763,-0.043004487,NA,NA
"22560",104.7267,-0.0035503283,-0.043014776,NA,NA
"22561",104.7307,-0.0035869852,-0.043024983,NA,NA
"22562",104.734695,-0.0035445169,-0.043035112,NA,NA
"22563",104.73869,-0.0034932867,-0.043045163,NA,NA
"22564",104.74269,-0.0035044402,-0.043055136,NA,NA
"22565",104.74669,-0.0035862029,-0.043065034,NA,NA
"22566",104.75069,-0.0036202222,-0.04307486,NA,NA
"22567",104.754684,-0.00358513,-0.043084618,NA,NA
"22568",104.75868,-0.0035205334,-0.043094307,NA,NA
"22569",104.76268,-0.003531307,-0.043103937,NA,NA
"22570",104.76668,-0.0036299229,-0.043113507,NA,NA
"22571",104.770676,-0.003654331,-0.043123014,NA,NA
"22572",104.77467,-0.0036145225,-0.043132465,NA,NA
"22573",104.77867,-0.003552407,-0.04314186,NA,NA
"22574",104.78267,-0.003570266,-0.0431512,NA,NA
"22575",104.78667,-0.0036537722,-0.043160487,NA,NA
"22576",104.790665,-0.0036943853,-0.043169726,NA,NA
"22577",104.79466,-0.0036512688,-0.04317892,NA,NA
"22578",104.79866,-0.0035929307,-0.043188076,NA,NA
"22579",104.80266,-0.0036012009,-0.0431972,NA,NA
"22580",104.806656,-0.0036905855,-0.04320629,NA,NA
"22581",104.81065,-0.0037225261,-0.043215353,NA,NA
"22582",104.81465,-0.003679566,-0.04322439,NA,NA
"22583",104.81865,-0.003619194,-0.043233406,NA,NA
"22584",104.82265,-0.0036450997,-0.0432424,NA,NA
"22585",104.826645,-0.003719017,-0.04325137,NA,NA
"22586",104.83064,-0.003755562,-0.043260317,NA,NA
"22587",104.83464,-0.0037132725,-0.043269243,NA,NA
"22588",104.83864,-0.0036547557,-0.043278143,NA,NA
"22589",104.842636,-0.003671296,-0.04328702,NA,NA
"22590",104.846634,-0.0037522763,-0.04329587,NA,NA
"22591",104.85063,-0.0037841946,-0.0433047,NA,NA
"22592",104.85463,-0.0037543103,-0.043313507,NA,NA
"22593",104.85863,-0.003680773,-0.043322295,NA,NA
"22594",104.862625,-0.0037079304,-0.04333106,NA,NA
"22595",104.86662,-0.0037873685,-0.043339808,NA,NA
"22596",104.87062,-0.0038178787,-0.04334854,NA,NA
"22597",104.87462,-0.0037764832,-0.04335725,NA,NA
"22598",104.87862,-0.0037197545,-0.043365944,NA,NA
"22599",104.882614,-0.0037372783,-0.043374624,NA,NA
"22600",104.88661,-0.0038223714,-0.04338329,NA,NA
"22601",104.89061,-0.0038493723,-0.043391943,NA,NA
"22602",104.89461,-0.0038117543,-0.04340059,NA,NA
"22603",104.898605,-0.0037476942,-0.043409232,NA,NA
"22604",104.9026,-0.0037747845,-0.043417875,NA,NA
"22605",104.9066,-0.0038501322,-0.04342652,NA,NA
"22606",104.9106,-0.003883861,-0.04343517,NA,NA
"22607",104.9146,-0.003842935,-0.043443833,NA,NA
"22608",104.918594,-0.0037827194,-0.043452505,NA,NA
"22609",104.92259,-0.0038034394,-0.04346119,NA,NA
"22610",104.92659,-0.003884755,-0.043469887,NA,NA
"22611",104.93059,-0.0039123595,-0.043478597,NA,NA
"22612",104.934586,-0.0038779378,-0.04348732,NA,NA
"22613",104.93858,-0.0038094074,-0.043496057,NA,NA
"22614",104.94258,-0.0038352236,-0.043504804,NA,NA
"22615",104.94658,-0.0039170086,-0.043513563,NA,NA
"22616",104.95058,-0.0039469823,-0.04352233,NA,NA
"22617",104.954575,-0.003901586,-0.043531105,NA,NA
"22618",104.95857,-0.0038429126,-0.04353989,NA,NA
"22619",104.96257,-0.0038642585,-0.04354868,NA,NA
"22620",104.96657,-0.0039464682,-0.04355748,NA,NA
"22621",104.970566,-0.0039734244,-0.043566287,NA,NA
"22622",104.97456,-0.0039332137,-0.043575097,NA,NA
"22623",104.97856,-0.0038683936,-0.04358391,NA,NA
"22624",104.98256,-0.0038970038,-0.04359273,NA,NA
"22625",104.98656,-0.003974676,-0.04360155,NA,NA
"22626",104.990555,-0.0040012076,-0.04361037,NA,NA
"22627",104.99455,-0.0039570406,-0.043619193,NA,NA
"22628",104.99855,-0.0039006248,-0.04362801,NA,NA
"22629",105.00255,-0.0039169863,-0.043636825,NA,NA
"22630",105.006546,-0.0040020347,-0.04364563,NA,NA
"22631",105.010544,-0.004027538,-0.043654427,NA,NA
"22632",105.01454,-0.0039870813,-0.043663207,NA,NA
"22633",105.01854,-0.0039206743,-0.04367197,NA,NA
"22634",105.02254,-0.0039440542,-0.043680713,NA,NA
"22635",105.026535,-0.004026085,-0.04368943,NA,NA
"22636",105.03053,-0.0040564835,-0.043698117,NA,NA
"22637",105.03453,-0.0040062815,-0.04370677,NA,NA
"22638",105.03853,-0.0039469153,-0.04371539,NA,NA
"22639",105.04253,-0.0039725974,-0.043723967,NA,NA
"22640",105.046524,-0.0040567517,-0.0437325,NA,NA
"22641",105.05052,-0.004077114,-0.043740988,NA,NA
"22642",105.05452,-0.004036121,-0.043749426,NA,NA
"22643",105.05852,-0.0039705634,-0.043757815,NA,NA
"22644",105.062515,-0.0040073544,-0.043766152,NA,NA
"22645",105.06651,-0.0040778294,-0.043774437,NA,NA
"22646",105.07051,-0.004109077,-0.04378267,NA,NA
"22647",105.07451,-0.0040622503,-0.043790847,NA,NA
"22648",105.07851,-0.0040004253,-0.04379897,NA,NA
"22649",105.082504,-0.0040290803,-0.043807037,NA,NA
"22650",105.0865,-0.0041097924,-0.04381505,NA,NA
"22651",105.0905,-0.0041341335,-0.04382301,NA,NA
"22652",105.0945,-0.004088849,-0.04383092,NA,NA
"22653",105.098495,-0.0040267557,-0.04383878,NA,NA
"22654",105.10249,-0.004057333,-0.043846596,NA,NA
"22655",105.10649,-0.0041368827,-0.043854363,NA,NA
"22656",105.11049,-0.0041480586,-0.04386209,NA,NA
"22657",105.11449,-0.0041124523,-0.04386977,NA,NA
"22658",105.118484,-0.00405968,-0.043877415,NA,NA
"22659",105.12248,-0.0040863454,-0.043885022,NA,NA
"22660",105.12648,-0.0041663647,-0.0438926,NA,NA
"22661",105.13048,-0.004183665,-0.043900147,NA,NA
"22662",105.134476,-0.0041371733,-0.04390767,NA,NA
"22663",105.13847,-0.004077986,-0.043915167,NA,NA
"22664",105.14247,-0.0041137487,-0.04392265,NA,NA
"22665",105.14647,-0.0041843355,-0.043930124,NA,NA
"22666",105.15047,-0.0042134374,-0.043937586,NA,NA
"22667",105.154465,-0.0041624308,-0.043945044,NA,NA
"22668",105.15846,-0.0041060373,-0.043952502,NA,NA
"22669",105.16246,-0.004135452,-0.043959968,NA,NA
"22670",105.16646,-0.0042142197,-0.04396744,NA,NA
"22671",105.170456,-0.0042363703,-0.04397493,NA,NA
"22672",105.17445,-0.0041959584,-0.043982435,NA,NA
"22673",105.17845,-0.004127495,-0.043989964,NA,NA
"22674",105.18245,-0.0041669235,-0.043997522,NA,NA
"22675",105.18645,-0.004244037,-0.04400511,NA,NA
"22676",105.190445,-0.00426507,-0.044012733,NA,NA
"22677",105.19444,-0.004217975,-0.044020392,NA,NA
"22678",105.19844,-0.0041614473,-0.04402809,NA,NA
"22679",105.20244,-0.004192315,-0.044035822,NA,NA
"22680",105.206436,-0.004276313,-0.04404359,NA,NA
"22681",105.210434,-0.004294865,-0.044051394,NA,NA
"22682",105.21443,-0.004245132,-0.044059232,NA,NA
"22683",105.21843,-0.004194416,-0.044067103,NA,NA
"22684",105.22243,-0.004231721,-0.044075005,NA,NA
"22685",105.226425,-0.0043028668,-0.044082936,NA,NA
"22686",105.23042,-0.004331365,-0.04409089,NA,NA
"22687",105.23442,-0.0042823926,-0.044098858,NA,NA
"22688",105.23842,-0.0042283684,-0.044106845,NA,NA
"22689",105.24242,-0.0042621866,-0.04411485,NA,NA
"22690",105.246414,-0.004342094,-0.044122875,NA,NA
"22691",105.25041,-0.004362546,-0.044130918,NA,NA
"22692",105.25441,-0.00432086,-0.044138975,NA,NA
"22693",105.25841,-0.004256621,-0.044147052,NA,NA
"22694",105.262405,-0.004298106,-0.044155143,NA,NA
"22695",105.2664,-0.0043770075,-0.04416325,NA,NA
"22696",105.2704,-0.0043999627,-0.04417137,NA,NA
"22697",105.2744,-0.004347995,-0.044179503,NA,NA
"22698",105.2784,-0.004294619,-0.04418765,NA,NA
"22699",105.282394,-0.0043294206,-0.04419581,NA,NA
"22700",105.28639,-0.0044092387,-0.044203974,NA,NA
"22701",105.29039,-0.004427545,-0.044212148,NA,NA
"22702",105.29439,-0.0043831095,-0.04422033,NA,NA
"22703",105.298386,-0.004321575,-0.044228517,NA,NA
"22704",105.30238,-0.004367195,-0.04423671,NA,NA
"22705",105.30638,-0.004436776,-0.044244904,NA,NA
"22706",105.31038,-0.00446181,-0.044253103,NA,NA
"22707",105.31438,-0.0044074506,-0.0442613,NA,NA
"22708",105.318375,-0.0043554604,-0.044269495,NA,NA
"22709",105.32237,-0.004391983,-0.04427769,NA,NA
"22710",105.32637,-0.004469633,-0.044285886,NA,NA
"22711",105.33037,-0.004489146,-0.044294078,NA,NA
"22712",105.334366,-0.004441023,-0.044302262,NA,NA
"22713",105.33836,-0.0043781474,-0.04431044,NA,NA
"22714",105.34236,-0.004424326,-0.04431861,NA,NA
"22715",105.34636,-0.004498489,-0.04432677,NA,NA
"22716",105.35036,-0.0045152754,-0.044334926,NA,NA
"22717",105.354355,-0.0044650063,-0.044343077,NA,NA
"22718",105.35835,-0.0044105127,-0.044351224,NA,NA
"22719",105.36235,-0.0044514835,-0.04435937,NA,NA
"22720",105.36635,-0.004526429,-0.04436752,NA,NA
"22721",105.370346,-0.0045423433,-0.04437567,NA,NA
"22722",105.374344,-0.0044908673,-0.04438383,NA,NA
"22723",105.37834,-0.004434809,-0.044392005,NA,NA
"22724",105.38234,-0.004475735,-0.044400197,NA,NA
"22725",105.38634,-0.004547216,-0.044408407,NA,NA
"22726",105.390335,-0.004561588,-0.04441664,NA,NA
"22727",105.39433,-0.004522182,-0.044424895,NA,NA
"22728",105.39833,-0.004460983,-0.044433177,NA,NA
"22729",105.40233,-0.0044961646,-0.044441484,NA,NA
"22730",105.40633,-0.004577458,-0.044449817,NA,NA
"22731",105.410324,-0.0045867115,-0.044458173,NA,NA
