Time (s), PPG trace, Preprocessed PPG
347.93646,80.51392,133.18439
347.9498,80.46754,133.15407
347.96313,80.46998,133.17113
347.97647,80.50904,133.22488
347.9898,80.56519,133.29695
348.00314,80.60914,133.35857
348.01648,80.618904,133.38737
348.02982,80.58228,133.3701
348.04315,80.499275,133.3053
348.0565,80.38209,133.20372
348.06982,80.23804,133.07161
348.08316,80.08179,132.92279
348.0965,79.92798,132.77155
348.10983,79.781494,132.6228
348.12317,79.64965,132.48413
348.1365,79.53002,132.35355
348.14984,79.429924,132.23875
348.16318,79.34936,132.14037
348.1765,79.28588,132.05655
348.18985,79.24193,131.99028
348.2032,79.219955,131.94461
348.21652,79.21263,131.9129
348.22986,79.217514,131.89317
348.2432,79.22728,131.87848
348.25653,79.23949,131.86653
348.26987,79.24925,131.85252
348.2832,79.26147,131.84128
348.29654,79.26391,131.82063
348.30988,79.26391,131.79762
348.3232,79.256584,131.76729
348.33655,79.24925,131.73672
348.34988,79.237045,131.70105
348.36322,79.22728,131.66743
348.37656,79.219955,131.63596
348.3899,79.21263,131.60425
348.40323,79.200424,131.56743
348.41656,79.183334,131.52534
348.4299,79.166245,131.48273
348.44324,79.14183,131.43225
348.45657,79.114975,131.37857
348.4699,79.09056,131.32649
348.48325,79.06615,131.27365
348.49658,79.046616,131.22493
348.50992,79.03685,131.18536
348.52325,79.03197,131.15038
348.5366,79.03441,131.12256
348.54993,79.04173,131.0997
348.56326,79.046616,131.07463
348.5766,79.0515,131.04971
348.58994,79.05638,131.02495
348.60327,79.05638,130.99545
348.6166,79.05394,130.96352
348.62994,79.05394,130.93394
348.64328,79.0515,130.90193
348.65662,79.03929,130.86008
348.66995,79.0222,130.81296
348.6833,79.009995,130.77019
348.69662,78.99779,130.72704
348.70996,78.995346,130.69327
348.7233,79.00511,130.67163
348.73663,79.027084,130.6625
348.74997,79.05882,130.66383
348.7633,79.10765,130.68324
348.77664,79.200424,130.74812
348.78998,79.37377,130.89648
348.8033,79.66918,131.17232
348.81665,80.096436,131.58923
348.83,80.63111,132.12692
348.84332,81.20485,132.72038
348.85666,81.722435,133.27562
348.87,82.10574,133.71275
348.88333,82.29862,133.97144
348.89667,82.29618,134.04083
348.91,82.125275,133.94168
348.92334,81.84207,133.7249
348.93668,81.50271,133.4431
348.95,81.15846,133.14581
348.96335,80.86061,132.88417
348.97668,80.62867,132.67912
348.99002,80.4773,132.54741
349.00336,80.396736,132.48177
349.0167,80.36744,132.46487
349.03003,80.35523,132.46416
349.04337,80.343025,132.46306
349.0567,80.32838,132.45914
349.07004,80.31617,132.4572
349.08337,80.31861,132.46953
349.0967,80.36744,132.52832
349.11005,80.45777,132.63014
349.12338,80.570076,132.75676
349.13672,80.68482,132.88933
349.15005,80.7776,133.00351
349.1634,80.82155,133.07176
349.17673,80.80446,133.08035
349.19006,80.73365,133.03468
349.2034,80.618904,132.94287
349.21674,80.47486,132.81818
349.23007,80.31861,132.67677
349.2434,80.164795,132.53291
349.25674,80.02075,132.39401
349.27008,79.89624,132.27014
349.28342,79.79126,132.16193
349.29675,79.7058,132.06995
349.3101,79.64477,131.99971
349.32343,79.60082,131.94466
349.33676,79.57397,131.90532
349.3501,79.554436,131.87247
349.36343,79.54467,131.84877
349.37677,79.53979,131.82965
349.3901,79.537346,131.81282
349.40344,79.53979,131.8008
349.41678,79.54467,131.79129
349.4301,79.55688,131.78926
349.44345,79.57397,131.7925
349.4568,79.59106,131.79626
349.47012,79.60815,131.80057
349.48346,79.62035,131.80052
349.4968,79.622795,131.79109
349.51013,79.61547,131.77197
349.52347,79.59838,131.74286
349.5368,79.57397,131.70589
349.55014,79.54711,131.66571
349.56348,79.51293,131.61737
349.5768,79.47875,131.56796
349.59015,79.44213,131.51505
349.6035,79.40551,131.46098
349.61682,79.37133,131.40822
349.63016,79.33715,131.35439
349.6435,79.31274,131.30925
349.65683,79.28832,131.26335
349.67017,79.27123,131.22401
349.6835,79.26147,131.19147
349.69684,79.256584,131.1635
349.71017,79.256584,131.14026
349.7235,79.25414,131.11458
349.73685,79.2517,131.08882
349.75018,79.24193,131.05566
349.76352,79.23216,131.0222
349.77686,79.2224,130.98843
349.7902,79.21507,130.9568
349.80353,79.217514,130.93471
349.81686,79.22972,130.92245
349.8302,79.24925,130.91791
349.84354,79.27123,130.91643
349.85687,79.30785,130.93027
349.8702,79.36645,130.96722
349.88354,79.483635,131.0646
349.89688,79.69848,131.2633
349.91022,80.0354,131.5908
349.92355,80.48463,132.04114
349.9369,80.99977,132.57143
349.95023,81.50759,133.11049
349.96356,81.91531,133.56532
349.9769,82.17166,133.88153
349.99023,82.252235,134.02997
350.00357,82.16678,134.0149
350.0169,81.94949,133.86533
350.03024,81.651634,133.62839
350.04358,81.322044,133.35042
350.05692,81.004654,133.07434
350.07025,80.73609,132.83717
350.0836,80.52857,132.65266
350.09692,80.38697,132.52759
350.11026,80.291756,132.44447
350.1236,80.22583,132.38766
350.13693,80.17456,132.34344
350.15027,80.14038,132.31473
350.1636,80.13306,132.3118
350.17694,80.16968,132.35257
350.19028,80.26002,132.44821
350.2036,80.394295,132.59062
350.21695,80.552986,132.76164
350.2303,80.70191,132.92786
350.24362,80.816666,133.06454
350.25696,80.8777,133.15111
350.2703,80.87526,133.1761
350.28363,80.814224,133.14243
350.29697,80.706795,133.06044
350.3103,80.570076,132.94582
350.32364,80.41627,132.80983
350.33698,80.255135,132.66171
350.3503,80.10132,132.51587
350.36365,79.95972,132.37744
350.37698,79.83276,132.24924
350.39032,79.73266,132.1439
350.40366,79.65453,132.05742
350.417,79.60082,131.9929
350.43033,79.56664,131.94624
350.44366,79.551994,131.91805
350.457,79.551994,131.90404
350.47034,79.55932,131.89735
350.48367,79.57397,131.89822
350.497,79.588615,131.89955
350.51035,79.59838,131.89645
350.52368,79.605705,131.89122
350.53702,79.61303,131.88622
350.55035,79.62035,131.88144
350.5637,79.63256,131.88177
350.57703,79.64721,131.88493
350.59036,79.65209,131.87878
350.6037,79.64721,131.86302
350.61703,79.62768,131.83246
350.63037,79.603264,131.7964
350.6437,79.57397,131.7547
350.65704,79.54711,131.71452
350.67038,79.52758,131.68083
350.68372,79.51293,131.65141
350.69705,79.49584,131.6191
350.7104,79.47631,131.5838
350.72372,79.4519,131.54301
350.73706,79.42504,131.49902
350.7504,79.398186,131.4542
350.76373,79.378654,131.41585
350.77707,79.364006,131.38177
350.7904,79.3518,131.34969
350.80374,79.33959,131.31721
350.81708,79.32983,131.2868
350.8304,79.31518,131.2512
350.84375,79.30053,131.21515
350.8571,79.28588,131.17863
350.87042,79.273674,131.1441
350.88376,79.26635,131.11407
350.8971,79.26879,131.09358
350.91043,79.27856,131.08049
350.92377,79.30053,131.07991
350.9371,79.344475,131.10199
350.95044,79.43725,131.17427
350.96378,79.62035,131.33978
350.9771,79.937744,131.64531
350.99045,80.40162,132.10724
351.00378,80.98512,132.7033
351.01712,81.617455,133.36641
351.03046,82.19852,133.99802
351.0438,82.6453,134.5135
351.05713,82.899216,134.85008
351.07047,82.95293,134.9944
351.0838,82.8333,134.96706
351.09714,82.59159,134.81389
351.11047,82.27665,134.57994
351.1238,81.94217,134.3166
351.13715,81.6321,134.06723
351.15048,81.3782,133.86433
351.16382,81.197525,133.72673
351.17715,81.09743,133.66406
351.1905,81.06081,133.66174
351.20383,81.06081,133.6949
351.21716,81.06813,133.73538
351.2305,81.05592,133.75656
351.24384,81.0193,133.75294
351.25717,80.972916,133.73842
351.2705,80.94362,133.73953
351.28384,80.9485,133.77391
351.29718,80.99245,133.8475
351.31052,81.058365,133.94444
351.32385,81.126724,134.04588
351.3372,81.16579,134.12016
351.35052,81.15602,134.14684
351.36386,81.094986,134.12193
351.3772,80.990005,134.05118
351.39053,80.848404,133.94052
351.40387,80.68482,133.80345
351.4172,80.51392,133.65396
351.43054,80.34547,133.50157
351.44388,80.18921,133.35611
351.4572,80.04761,133.22043
351.47055,79.920654,133.09497
351.4839,79.81323,132.98508
351.49722,79.72045,132.88646
351.51056,79.64233,132.79959
351.5239,79.57641,132.72249
351.53723,79.53002,132.66286
351.55057,79.49828,132.61642
351.5639,79.48119,132.58365
351.57724,79.47387,132.5601
351.59058,79.47143,132.54121
351.6039,79.46166,132.51492
351.61725,79.449455,132.48589
351.63058,79.429924,132.44914
351.64392,79.41039,132.41179
351.65726,79.38598,132.36894
351.6706,79.364006,132.32777
351.68393,79.33715,132.28104
351.69727,79.310295,132.23346
351.7106,79.281,132.1826
351.72394,79.2517,132.13083
351.73727,79.219955,132.0757
351.7506,79.19066,132.02202
351.76395,79.16136,131.96742
351.77728,79.12962,131.90947
351.79062,79.09544,131.84808
351.80396,79.061264,131.78563
351.8173,79.03441,131.72943
351.83063,79.01488,131.67972
351.84396,79.00267,131.63672
351.8573,78.995346,131.59822
351.87064,78.99046,131.56194
351.88397,78.98558,131.5255
351.8973,78.9807,131.4889
351.91064,78.97826,131.4546
351.92398,78.98314,131.42755
351.93732,78.992905,131.40553
351.95065,79.00511,131.38626
351.964,79.0222,131.37225
351.97733,79.05394,131.37343
351.99066,79.097885,131.3878
352.004,79.17845,131.44017
352.01733,79.33471,131.57076
352.03067,79.61547,131.83072
352.044,80.042725,132.24596
352.05734,80.601814,132.80638
352.07068,81.234146,133.45752
352.084,81.85428,134.11623
352.09735,82.3621,134.68199
352.1107,82.68192,135.07564
352.12402,82.791794,135.26932
352.13736,82.7161,135.28087
352.1507,82.49882,135.14847
352.16403,82.196075,134.92381
352.17737,81.866486,134.66286
352.1907,81.5613,134.416
352.20404,81.324486,134.22798
352.21738,81.17555,134.12044
352.2307,81.11696,134.09859
352.24405,81.13161,134.14815
352.2574,81.18776,134.23967
352.27072,81.231705,134.32074
352.28406,81.22926,134.3568
352.2974,81.17067,134.33662
352.31073,81.06569,134.26823
352.32407,80.94606,134.18192
352.3374,80.84108,134.1065
352.35074,80.77516,134.06688
352.36407,80.75075,134.0667
352.3774,80.75563,134.09505
352.39075,80.76784,134.13087
352.40408,80.765396,134.15244
352.41742,80.73121,134.14217
352.43076,80.655525,134.08934
352.4441,80.5359,133.9902
352.45743,80.38453,133.85559
352.47076,80.21362,133.6967
352.4841,80.04028,133.53003
352.49744,79.869385,133.36038
352.51077,79.71313,133.20004
352.5241,79.571526,133.04947
352.53745,79.45434,132.91888
352.55078,79.35668,132.80417
352.56412,79.27856,132.70593
352.57745,79.217514,132.62234
352.5908,79.17113,132.5515
352.60413,79.13695,132.49141
352.61746,79.11253,132.44002
352.6308,79.097885,132.39763
352.64413,79.09056,132.3621
352.65747,79.08568,132.3288
352.6708,79.080795,132.29533
352.68414,79.08324,132.26904
352.69748,79.08568,132.24283
352.71082,79.08568,132.21425
352.72415,79.08568,132.18567
352.7375,79.078354,132.14977
352.75082,79.061264,132.10387
352.76416,79.04173,132.055
352.7775,79.02464,132.00795
352.79083,79.01488,131.9677
352.80417,79.009995,131.93202
352.8175,79.00267,131.89375
352.83084,78.98558,131.84549
352.84418,78.96117,131.78937
352.8575,78.92699,131.72272
352.87085,78.88548,131.64767
352.8842,78.84398,131.57133
352.89752,78.80492,131.49614
352.91086,78.765854,131.41972
352.9242,78.73411,131.34941
352.93753,78.709694,131.28543
352.95087,78.69749,131.2329
352.9642,78.692604,131.1873
352.97754,78.695045,131.14888
352.99088,78.70481,131.11786
353.0042,78.73167,131.10423
353.01755,78.79759,131.13052
353.03088,78.94408,131.23943
353.04422,79.1931,131.45544
353.05756,79.554436,131.79156
353.0709,79.99878,132.22198
353.08423,80.462654,132.68582
353.09756,80.86549,133.10312
353.1109,81.143814,133.4085
353.12424,81.25857,133.55899
353.13757,81.20973,133.54948
353.1509,81.03151,133.40907
353.16425,80.77028,133.18008
353.17758,80.4773,132.91118
353.19092,80.201416,132.6502
353.20425,79.971924,132.427
353.2176,79.80347,132.25766
353.23093,79.68627,132.13432
353.24426,79.603264,132.0415
353.2576,79.534904,131.96074
353.27094,79.47631,131.8876
353.28427,79.43481,131.82973
353.2976,79.42748,131.80473
353.31094,79.47387,131.83322
353.32428,79.57641,131.91931
353.33762,79.71801,132.04767
353.35095,79.87427,132.19511
353.3643,80.0061,132.32303
353.37762,80.08911,132.40622
353.39096,80.113525,132.43341
353.4043,80.08179,132.40521
353.41763,79.99878,132.32477
353.43097,79.87915,132.20511
353.4443,79.73998,132.06216
353.45764,79.59106,131.9051
353.47098,79.447014,131.74828
353.4843,79.31762,131.6016
353.49765,79.21263,131.47528
353.511,79.12962,131.36766
353.52432,79.06859,131.27942
353.53766,79.027084,131.2088
353.551,79.00023,131.15154
353.56433,78.98802,131.10808
353.57767,78.98802,131.07645
353.591,78.99779,131.05458
353.60434,79.009995,131.03546
353.61768,79.027084,131.0216
353.631,79.04173,131.00584
353.64435,79.05638,130.99054
353.65768,79.06859,130.97325
353.67102,79.08324,130.95879
353.68436,79.10033,130.94722
353.6977,79.1223,130.94107
353.71103,79.14183,130.93317
353.72437,79.16136,130.92587
353.7377,79.17601,130.9143
353.75104,79.17845,130.89099
353.76437,79.17113,130.85799
353.7777,79.151596,130.81255
353.79105,79.12718,130.76161
353.80438,79.10033,130.70747
353.81772,79.07347,130.6525
353.83105,79.046616,130.59668
353.8444,79.0222,130.54247
353.85773,78.99779,130.48749
353.87106,78.975815,130.43419
353.8844,78.958725,130.38509
353.89774,78.9514,130.34521
353.91107,78.94896,130.31
353.9244,78.958725,130.28691
353.93774,78.995346,130.29099
353.95108,79.080795,130.34503
353.96442,79.2517,130.48721
353.97775,79.55688,130.769
353.9911,80.01343,131.2117
354.00443,80.59693,131.79562
354.01776,81.23903,132.45638
354.0311,81.83719,133.09326
354.04443,82.29374,133.60722
354.05777,82.55009,133.93526
354.0711,82.58915,134.05402
354.08444,82.44999,133.99577
354.09778,82.193634,133.81598
354.1111,81.883575,133.57448
354.12445,81.57595,133.32571
354.1378,81.31716,133.11618
354.15112,81.13405,132.97423
354.16446,81.03883,132.91446
354.1778,81.02663,132.93472
354.19113,81.07057,133.01076
354.20447,81.126724,133.10037
354.2178,81.15846,133.16733
354.23114,81.13649,133.18156
354.24448,81.05348,133.13408
354.2578,80.92897,133.0425
354.27115,80.79469,132.93726
354.2845,80.68726,132.85466
354.29782,80.62867,132.81755
354.31116,80.618904,132.82744
354.3245,80.64088,132.86876
354.33783,80.67017,132.91809
354.35117,80.68238,132.95125
354.3645,80.65797,132.94817
354.37784,80.601814,132.91258
354.39117,80.50904,132.83862
354.4045,80.39185,132.73735
354.41785,80.257576,132.61533
354.43118,80.11841,132.4842
354.44452,79.98169,132.3512
354.45786,79.85474,132.22366
354.4712,79.74731,132.1117
354.48453,79.6643,132.02078
354.49786,79.603264,131.94925
354.5112,79.56176,131.89534
354.52454,79.53246,131.85234
354.53787,79.51537,131.82063
354.5512,79.500725,131.79083
354.56454,79.4934,131.7679
354.57788,79.48608,131.74474
354.59122,79.49096,131.73355
354.60455,79.49828,131.72496
354.6179,79.51537,131.72636
354.63123,79.53246,131.7283
354.64456,79.54955,131.73077
354.6579,79.55932,131.72646
354.67123,79.55688,131.71024
354.68457,79.54955,131.68906
354.6979,79.537346,131.66277
354.71124,79.520256,131.63121
354.72458,79.49584,131.5918
354.7379,79.466545,131.54674
354.75125,79.43481,131.49832
354.7646,79.40063,131.44647
354.77792,79.36645,131.39355
354.79126,79.33471,131.34201
354.8046,79.310295,131.2968
354.81793,79.28344,131.24838
354.83127,79.26147,131.20401
354.8446,79.24193,131.16139
354.85794,79.22972,131.12549
354.87128,79.22484,131.09653
354.8846,79.22728,131.07474
354.89795,79.234604,131.0579
354.9113,79.256584,131.05597
354.92462,79.30053,131.07668
354.93796,79.3933,131.14758
354.9513,79.586174,131.32149
354.96463,79.90845,131.63083
354.97797,80.360115,132.07964
354.9913,80.90456,132.63533
355.00464,81.47097,133.23001
355.01797,81.95682,133.76183
355.0313,82.286415,134.15257
355.04465,82.423134,134.36075
355.05798,82.37919,134.39253
355.07132,82.19119,134.27888
355.08466,81.9202,134.07637
355.098,81.62478,133.84096
355.11133,81.35134,133.6183
355.12466,81.13405,133.44324
355.138,80.99977,133.3444
355.15134,80.94606,133.32195
355.16467,80.95827,133.36372
355.178,80.99733,133.43274
355.19135,81.0193,133.48589
355.20468,80.990005,133.48845
355.21802,80.89723,133.42662
355.23135,80.762955,133.32039
355.2447,80.62379,133.20506
355.25803,80.516365,133.11714
355.27136,80.465096,133.08202
355.2847,80.47242,133.10388
355.29803,80.51881,133.16504
355.31137,80.567635,133.23009
355.3247,80.58961,133.2698
355.33804,80.5774,133.27603
355.35138,80.52125,133.23793
355.36472,80.41871,133.15169
355.37805,80.291756,133.03783
355.3914,80.15259,132.90778
355.40472,80.01099,132.77094
355.41806,79.87671,132.637
355.4314,79.75708,132.51352
355.44473,79.65453,132.40338
355.45807,79.569084,132.30713
355.4714,79.49828,132.22285
355.48474,79.44213,132.15102
355.49808,79.395744,132.08719
355.5114,79.364006,132.03656
355.52475,79.344475,131.99715
355.5381,79.33471,131.96689
355.55142,79.33959,131.95097
355.56476,79.34936,131.9401
355.5781,79.35912,131.92952
355.59143,79.36889,131.91925
355.60477,79.37377,131.9044
355.6181,79.37377,131.88483
355.63144,79.36889,131.86037
355.64478,79.35912,131.83087
355.6581,79.34203,131.79375
355.67145,79.31762,131.74876
355.68478,79.290764,131.70058
355.69812,79.259026,131.64667
355.71146,79.22972,131.59421
355.7248,79.200424,131.54083
355.73813,79.17357,131.48898
355.75146,79.14671,131.4363
355.7648,79.11986,131.38277
355.77814,79.09544,131.33084
355.79147,79.06859,131.27571
355.8048,79.04173,131.21974
355.81815,79.012436,131.16049
355.83148,78.99046,131.10765
355.84482,78.975815,131.06145
355.85815,78.97337,131.027
355.8715,78.98314,131.00467
355.88483,79.00511,130.99486
355.89816,79.04173,131.00038
355.9115,79.11009,131.03879
355.92484,79.2517,131.15259
355.93817,79.500725,131.37822
355.9515,79.87915,131.74104
355.96484,80.36744,132.22556
355.97818,80.90944,132.77904
355.99152,81.4197,133.31772
356.00485,81.80789,133.75027
356.0182,82.01541,134.0143
356.03152,82.03494,134.09682
356.04486,81.8909,134.01637
356.0582,81.63943,133.82399
356.07153,81.341576,133.57738
356.08487,81.05592,133.33365
356.0982,80.82155,133.13228
356.11154,80.66041,132.99681
356.12488,80.5774,132.93445
356.1382,80.56275,132.93785
356.15155,80.584724,132.97742
356.1649,80.601814,133.01279
356.17822,80.57252,133.0023
356.19156,80.49195,132.93964
356.2049,80.36256,132.82562
356.21823,80.22583,132.70023
356.23157,80.11841,132.59985
356.2449,80.06958,132.55472
356.25824,80.08179,132.56909
356.27158,80.13306,132.62292
356.2849,80.19165,132.68567
356.29825,80.22583,132.72583
356.31158,80.22339,132.73044
356.32492,80.181885,132.69592
356.33826,80.1062,132.62592
356.3516,80.0061,132.52914
356.36493,79.888916,132.41214
356.37827,79.766846,132.28659
356.3916,79.64233,132.15479
